"","subid","age","age_group","sex","ms_q_ver","task","task_num","answer","q","q_kind","item","justifications","site","age.group","age.c","q_kind_label"
"5354","MC-iran_study2-40",8.013689254,8,"f",1,"conv.iran","conv.iran3.7",0,10,7,"drink","","Iran - Study 2",8,-0.935488261782922,"Illegal"
"5355","MC-iran_study2-40",8.013689254,8,"f",1,"conv.iran","conv.iran3.8",1,10,8,"drink","","Iran - Study 2",8,-0.935488261782922,"Zesht"
"5356","MC-iran_study2-40",8.013689254,8,"f",1,"conv.iran","conv.iran4",3,11,0,"slippers","","Iran - Study 2",8,-0.935488261782922,"Severity rating"
"5357","MC-iran_study2-40",8.013689254,8,"f",1,"conv.iran","conv.iran4.1",0,11,1,"slippers","","Iran - Study 2",8,-0.935488261782922,"Farawary country"
"5358","MC-iran_study2-40",8.013689254,8,"f",1,"conv.iran","conv.iran4.2",0,11,2,"slippers","","Iran - Study 2",8,-0.935488261782922,"Rule at school"
"5359","MC-iran_study2-40",8.013689254,8,"f",1,"conv.iran","conv.iran4.3",0,11,3,"slippers","","Iran - Study 2",8,-0.935488261782922,"Everyone else"
"5360","MC-iran_study2-40",8.013689254,8,"f",1,"conv.iran","conv.iran4.4",0,11,4,"slippers","","Iran - Study 2",8,-0.935488261782922,"Foreigner"
"5361","MC-iran_study2-40",8.013689254,8,"f",1,"conv.iran","conv.iran4.5",0,11,5,"slippers","","Iran - Study 2",8,-0.935488261782922,"Non-muslim"
"5362","MC-iran_study2-40",8.013689254,8,"f",1,"conv.iran","conv.iran4.6",0,11,6,"slippers","","Iran - Study 2",8,-0.935488261782922,"Haram"
"5363","MC-iran_study2-40",8.013689254,8,"f",1,"conv.iran","conv.iran4.7",0,11,7,"slippers","","Iran - Study 2",8,-0.935488261782922,"Illegal"
"5364","MC-iran_study2-40",8.013689254,8,"f",1,"conv.iran","conv.iran4.8",1,11,8,"slippers","","Iran - Study 2",8,-0.935488261782922,"Zesht"
"5365","MC-iran_study2-40",8.013689254,8,"f",1,"religious","religious1",3,12,0,"fasting","","Iran - Study 2",8,-0.935488261782922,"Severity rating"
"5366","MC-iran_study2-40",8.013689254,8,"f",1,"religious","religious1.1",0,12,1,"fasting","","Iran - Study 2",8,-0.935488261782922,"Farawary country"
"5367","MC-iran_study2-40",8.013689254,8,"f",1,"religious","religious1.2",0,12,2,"fasting","","Iran - Study 2",8,-0.935488261782922,"Rule at school"
"5368","MC-iran_study2-40",8.013689254,8,"f",1,"religious","religious1.3",0,12,3,"fasting","","Iran - Study 2",8,-0.935488261782922,"Everyone else"
"5369","MC-iran_study2-40",8.013689254,8,"f",1,"religious","religious1.4",0,12,4,"fasting","","Iran - Study 2",8,-0.935488261782922,"Foreigner"
"5370","MC-iran_study2-40",8.013689254,8,"f",1,"religious","religious1.5",0,12,5,"fasting","","Iran - Study 2",8,-0.935488261782922,"Non-muslim"
"5371","MC-iran_study2-40",8.013689254,8,"f",1,"religious","religious1.6",1,12,6,"fasting","","Iran - Study 2",8,-0.935488261782922,"Haram"
"5372","MC-iran_study2-40",8.013689254,8,"f",1,"religious","religious1.7",1,12,7,"fasting","","Iran - Study 2",8,-0.935488261782922,"Illegal"
"5373","MC-iran_study2-40",8.013689254,8,"f",1,"religious","reigious1.8",1,12,8,"","","Iran - Study 2",8,-0.935488261782922,"Zesht"
"5374","MC-iran_study2-40",8.013689254,8,"f",1,"religious","religious2",2,13,0,"prayer","","Iran - Study 2",8,-0.935488261782922,"Severity rating"
"5375","MC-iran_study2-40",8.013689254,8,"f",1,"religious","religious2.1",0,13,1,"prayer","","Iran - Study 2",8,-0.935488261782922,"Farawary country"
"5376","MC-iran_study2-40",8.013689254,8,"f",1,"religious","religious2.2",1,13,2,"prayer","","Iran - Study 2",8,-0.935488261782922,"Rule at school"
"5377","MC-iran_study2-40",8.013689254,8,"f",1,"religious","religious2.3",0,13,3,"prayer","","Iran - Study 2",8,-0.935488261782922,"Everyone else"
"5378","MC-iran_study2-40",8.013689254,8,"f",1,"religious","religious2.4",0,13,4,"prayer","","Iran - Study 2",8,-0.935488261782922,"Foreigner"
"5379","MC-iran_study2-40",8.013689254,8,"f",1,"religious","religious2.5",0,13,5,"prayer","","Iran - Study 2",8,-0.935488261782922,"Non-muslim"
"5380","MC-iran_study2-40",8.013689254,8,"f",1,"religious","religious2.6",1,13,6,"prayer","","Iran - Study 2",8,-0.935488261782922,"Haram"
"5381","MC-iran_study2-40",8.013689254,8,"f",1,"religious","religious2.7",1,13,7,"prayer","","Iran - Study 2",8,-0.935488261782922,"Illegal"
"5382","MC-iran_study2-40",8.013689254,8,"f",1,"religious","religious2.8",1,13,8,"prayer","","Iran - Study 2",8,-0.935488261782922,"Zesht"
"5383","MC-iran_study2-40",8.013689254,8,"f",1,"religious","religious3",1,14,0,"red clothes","","Iran - Study 2",8,-0.935488261782922,"Severity rating"
"5384","MC-iran_study2-40",8.013689254,8,"f",1,"religious","religious3.1",0,14,1,"red clothes","","Iran - Study 2",8,-0.935488261782922,"Farawary country"
"5385","MC-iran_study2-40",8.013689254,8,"f",1,"religious","religious3.2",0,14,2,"red clothes","","Iran - Study 2",8,-0.935488261782922,"Rule at school"
"5386","MC-iran_study2-40",8.013689254,8,"f",1,"religious","religious3.3",0,14,3,"red clothes","","Iran - Study 2",8,-0.935488261782922,"Everyone else"
"5387","MC-iran_study2-40",8.013689254,8,"f",1,"religious","religious3.4",0,14,4,"red clothes","","Iran - Study 2",8,-0.935488261782922,"Foreigner"
"5388","MC-iran_study2-40",8.013689254,8,"f",1,"religious","religious3.5",0,14,5,"red clothes","","Iran - Study 2",8,-0.935488261782922,"Non-muslim"
"5389","MC-iran_study2-40",8.013689254,8,"f",1,"religious","religious3.6",1,14,6,"red clothes","","Iran - Study 2",8,-0.935488261782922,"Haram"
"5390","MC-iran_study2-40",8.013689254,8,"f",1,"religious","religious3.7",1,14,7,"red clothes","","Iran - Study 2",8,-0.935488261782922,"Illegal"
"5391","MC-iran_study2-40",8.013689254,8,"f",1,"religious","religious3.8",1,14,8,"red clothes","","Iran - Study 2",8,-0.935488261782922,"Zesht"
"5392","MC-iran_study2-40",8.013689254,8,"f",1,"religious","religious4",1,15,0,"joke","","Iran - Study 2",8,-0.935488261782922,"Severity rating"
"5393","MC-iran_study2-40",8.013689254,8,"f",1,"religious","religious4.1",0,15,1,"joke","","Iran - Study 2",8,-0.935488261782922,"Farawary country"
"5394","MC-iran_study2-40",8.013689254,8,"f",1,"religious","religious4.2",0,15,2,"joke","","Iran - Study 2",8,-0.935488261782922,"Rule at school"
"5395","MC-iran_study2-40",8.013689254,8,"f",1,"religious","religious4.3",0,15,3,"joke","","Iran - Study 2",8,-0.935488261782922,"Everyone else"
"5396","MC-iran_study2-40",8.013689254,8,"f",1,"religious","religious4.4",0,15,4,"joke","","Iran - Study 2",8,-0.935488261782922,"Foreigner"
"5397","MC-iran_study2-40",8.013689254,8,"f",1,"religious","religious4.5",0,15,5,"joke","","Iran - Study 2",8,-0.935488261782922,"Non-muslim"
"5398","MC-iran_study2-40",8.013689254,8,"f",1,"religious","religious4.6",1,15,6,"joke","","Iran - Study 2",8,-0.935488261782922,"Haram"
"5399","MC-iran_study2-40",8.013689254,8,"f",1,"religious","religious4.7",1,15,7,"joke","","Iran - Study 2",8,-0.935488261782922,"Illegal"
"5400","MC-iran_study2-40",8.013689254,8,"f",1,"religious","religious4.8",1,15,8,"joke","","Iran - Study 2",8,-0.935488261782922,"Zesht"
"5401","MC-iran_study2-41",11.8329911,11,"m",1,"moral","moral1",3,1,0,"push","","Iran - Study 2",11,0.75405703018068,"Severity rating"
"5402","MC-iran_study2-41",11.8329911,11,"m",1,"moral","moral1.1",0,1,1,"push","","Iran - Study 2",11,0.75405703018068,"Farawary country"
"5403","MC-iran_study2-41",11.8329911,11,"m",1,"moral","moral1.2",1,1,2,"push","","Iran - Study 2",11,0.75405703018068,"Rule at school"
"5404","MC-iran_study2-41",11.8329911,11,"m",1,"moral","moral1.3",0,1,3,"push","","Iran - Study 2",11,0.75405703018068,"Everyone else"
"5405","MC-iran_study2-41",11.8329911,11,"m",1,"moral","moral1.4",0,1,4,"push","","Iran - Study 2",11,0.75405703018068,"Foreigner"
"5406","MC-iran_study2-41",11.8329911,11,"m",1,"moral","moral1.5",1,1,5,"push","","Iran - Study 2",11,0.75405703018068,"Non-muslim"
"5407","MC-iran_study2-41",11.8329911,11,"m",1,"moral","moral1.6",0,1,6,"push","","Iran - Study 2",11,0.75405703018068,"Haram"
"5408","MC-iran_study2-41",11.8329911,11,"m",1,"moral","moral1.7",0,1,7,"push","","Iran - Study 2",11,0.75405703018068,"Illegal"
"5409","MC-iran_study2-41",11.8329911,11,"m",1,"moral","moral1.8",1,1,8,"push","","Iran - Study 2",11,0.75405703018068,"Zesht"
"5410","MC-iran_study2-41",11.8329911,11,"m",1,"conv","conv1",1,2,0,"table","","Iran - Study 2",11,0.75405703018068,"Severity rating"
"5411","MC-iran_study2-41",11.8329911,11,"m",1,"conv","conv1.1",1,2,1,"table","","Iran - Study 2",11,0.75405703018068,"Farawary country"
"5412","MC-iran_study2-41",11.8329911,11,"m",1,"conv","conv1.2",1,2,2,"table","","Iran - Study 2",11,0.75405703018068,"Rule at school"
"5413","MC-iran_study2-41",11.8329911,11,"m",1,"conv","conv1.3",1,2,3,"table","","Iran - Study 2",11,0.75405703018068,"Everyone else"
"5414","MC-iran_study2-41",11.8329911,11,"m",1,"conv","conv1.4",1,2,4,"table","","Iran - Study 2",11,0.75405703018068,"Foreigner"
"5415","MC-iran_study2-41",11.8329911,11,"m",1,"conv","conv1.5",1,2,5,"table","","Iran - Study 2",11,0.75405703018068,"Non-muslim"
"5416","MC-iran_study2-41",11.8329911,11,"m",1,"conv","conv1.6",0,2,6,"table","","Iran - Study 2",11,0.75405703018068,"Haram"
"5417","MC-iran_study2-41",11.8329911,11,"m",1,"conv","conv1.7",0,2,7,"table","","Iran - Study 2",11,0.75405703018068,"Illegal"
"5418","MC-iran_study2-41",11.8329911,11,"m",1,"conv","conv1.8",1,2,8,"table","","Iran - Study 2",11,0.75405703018068,"Zesht"
"5419","MC-iran_study2-41",11.8329911,11,"m",1,"moral","moral2",1,3,0,"bad name","","Iran - Study 2",11,0.75405703018068,"Severity rating"
"5420","MC-iran_study2-41",11.8329911,11,"m",1,"moral","moral2.1",0,3,1,"bad name","","Iran - Study 2",11,0.75405703018068,"Farawary country"
"5421","MC-iran_study2-41",11.8329911,11,"m",1,"moral","moral2.2",0,3,2,"bad name","","Iran - Study 2",11,0.75405703018068,"Rule at school"
"5422","MC-iran_study2-41",11.8329911,11,"m",1,"moral","moral2.3",0,3,3,"bad name","","Iran - Study 2",11,0.75405703018068,"Everyone else"
"5423","MC-iran_study2-41",11.8329911,11,"m",1,"moral","moral2.4",0,3,4,"bad name","","Iran - Study 2",11,0.75405703018068,"Foreigner"
"5424","MC-iran_study2-41",11.8329911,11,"m",1,"moral","moral2.5",0,3,5,"bad name","","Iran - Study 2",11,0.75405703018068,"Non-muslim"
"5425","MC-iran_study2-41",11.8329911,11,"m",1,"moral","moral2.6",0,3,6,"bad name","","Iran - Study 2",11,0.75405703018068,"Haram"
"5426","MC-iran_study2-41",11.8329911,11,"m",1,"moral","moral2.7",1,3,7,"bad name","","Iran - Study 2",11,0.75405703018068,"Illegal"
"5427","MC-iran_study2-41",11.8329911,11,"m",1,"moral","moral2.8",1,3,8,"bad name","","Iran - Study 2",11,0.75405703018068,"Zesht"
"5428","MC-iran_study2-41",11.8329911,11,"m",1,"conv","conv2",1,4,0,"swimsuit","","Iran - Study 2",11,0.75405703018068,"Severity rating"
"5429","MC-iran_study2-41",11.8329911,11,"m",1,"conv","conv2.1",0,4,1,"swimsuit","","Iran - Study 2",11,0.75405703018068,"Farawary country"
"5430","MC-iran_study2-41",11.8329911,11,"m",1,"conv","conv2.2",1,4,2,"swimsuit","","Iran - Study 2",11,0.75405703018068,"Rule at school"
"5431","MC-iran_study2-41",11.8329911,11,"m",1,"conv","conv2.3",0,4,3,"swimsuit","","Iran - Study 2",11,0.75405703018068,"Everyone else"
"5432","MC-iran_study2-41",11.8329911,11,"m",1,"conv","conv2.4",0,4,4,"swimsuit","","Iran - Study 2",11,0.75405703018068,"Foreigner"
"5433","MC-iran_study2-41",11.8329911,11,"m",1,"conv","conv2.5",0,4,5,"swimsuit","","Iran - Study 2",11,0.75405703018068,"Non-muslim"
"5434","MC-iran_study2-41",11.8329911,11,"m",1,"conv","conv2.6",0,4,6,"swimsuit","","Iran - Study 2",11,0.75405703018068,"Haram"
"5435","MC-iran_study2-41",11.8329911,11,"m",1,"conv","conv2.7",1,4,7,"swimsuit","","Iran - Study 2",11,0.75405703018068,"Illegal"
"5436","MC-iran_study2-41",11.8329911,11,"m",1,"conv","conv2.8",1,4,8,"swimsuit","","Iran - Study 2",11,0.75405703018068,"Zesht"
"5437","MC-iran_study2-41",11.8329911,11,"m",1,"moral","moral3",1,5,0,"drawing","","Iran - Study 2",11,0.75405703018068,"Severity rating"
"5438","MC-iran_study2-41",11.8329911,11,"m",1,"moral","moral3.1",0,5,1,"drawing","","Iran - Study 2",11,0.75405703018068,"Farawary country"
"5439","MC-iran_study2-41",11.8329911,11,"m",1,"moral","moral3.2",0,5,2,"drawing","","Iran - Study 2",11,0.75405703018068,"Rule at school"
"5440","MC-iran_study2-41",11.8329911,11,"m",1,"moral","moral3.3",0,5,3,"drawing","","Iran - Study 2",11,0.75405703018068,"Everyone else"
"5441","MC-iran_study2-41",11.8329911,11,"m",1,"moral","moral3.4",0,5,4,"drawing","","Iran - Study 2",11,0.75405703018068,"Foreigner"
"5442","MC-iran_study2-41",11.8329911,11,"m",1,"moral","moral3.5",0,5,5,"drawing","","Iran - Study 2",11,0.75405703018068,"Non-muslim"
"5443","MC-iran_study2-41",11.8329911,11,"m",1,"moral","moral3.6",1,5,6,"drawing","","Iran - Study 2",11,0.75405703018068,"Haram"
"5444","MC-iran_study2-41",11.8329911,11,"m",1,"moral","moral3.7",1,5,7,"drawing","","Iran - Study 2",11,0.75405703018068,"Illegal"
"5445","MC-iran_study2-41",11.8329911,11,"m",1,"moral","moral3.8",1,5,8,"drawing","","Iran - Study 2",11,0.75405703018068,"Zesht"
"5446","MC-iran_study2-41",11.8329911,11,"m",1,"conv","conv3",2,6,0,"teacher","","Iran - Study 2",11,0.75405703018068,"Severity rating"
"5447","MC-iran_study2-41",11.8329911,11,"m",1,"conv","conv3.1",0,6,1,"teacher","","Iran - Study 2",11,0.75405703018068,"Farawary country"
"5448","MC-iran_study2-41",11.8329911,11,"m",1,"conv","conv3.2",0,6,2,"teacher","","Iran - Study 2",11,0.75405703018068,"Rule at school"
"5449","MC-iran_study2-41",11.8329911,11,"m",1,"conv","conv3.3",0,6,3,"teacher","","Iran - Study 2",11,0.75405703018068,"Everyone else"
"5450","MC-iran_study2-41",11.8329911,11,"m",1,"conv","conv3.4",0,6,4,"teacher","","Iran - Study 2",11,0.75405703018068,"Foreigner"
"5451","MC-iran_study2-41",11.8329911,11,"m",1,"conv","conv3.5",0,6,5,"teacher","","Iran - Study 2",11,0.75405703018068,"Non-muslim"
"5452","MC-iran_study2-41",11.8329911,11,"m",1,"conv","conv3.6",0,6,6,"teacher","","Iran - Study 2",11,0.75405703018068,"Haram"
"5453","MC-iran_study2-41",11.8329911,11,"m",1,"conv","conv3.7",0,6,7,"teacher","","Iran - Study 2",11,0.75405703018068,"Illegal"
"5454","MC-iran_study2-41",11.8329911,11,"m",1,"conv","conv3.8",1,6,8,"teacher","","Iran - Study 2",11,0.75405703018068,"Zesht"
"5455","MC-iran_study2-41",11.8329911,11,"m",1,"conv","conv4",3,7,0,"toys","","Iran - Study 2",11,0.75405703018068,"Severity rating"
"5456","MC-iran_study2-41",11.8329911,11,"m",1,"conv","conv4.1",0,7,1,"toys","","Iran - Study 2",11,0.75405703018068,"Farawary country"
"5457","MC-iran_study2-41",11.8329911,11,"m",1,"conv","conv4.2",0,7,2,"toys","","Iran - Study 2",11,0.75405703018068,"Rule at school"
"5458","MC-iran_study2-41",11.8329911,11,"m",1,"conv","conv4.3",0,7,3,"toys","","Iran - Study 2",11,0.75405703018068,"Everyone else"
"5459","MC-iran_study2-41",11.8329911,11,"m",1,"conv","conv4.4",0,7,4,"toys","","Iran - Study 2",11,0.75405703018068,"Foreigner"
"5460","MC-iran_study2-41",11.8329911,11,"m",1,"conv","conv4.5",0,7,5,"toys","","Iran - Study 2",11,0.75405703018068,"Non-muslim"
"5461","MC-iran_study2-41",11.8329911,11,"m",1,"conv","conv4.6",0,7,6,"toys","","Iran - Study 2",11,0.75405703018068,"Haram"
"5462","MC-iran_study2-41",11.8329911,11,"m",1,"conv","conv4.7",1,7,7,"toys","","Iran - Study 2",11,0.75405703018068,"Illegal"
"5463","MC-iran_study2-41",11.8329911,11,"m",1,"conv","conv4.8",1,7,8,"","","Iran - Study 2",11,0.75405703018068,"Zesht"
"5464","MC-iran_study2-41",11.8329911,11,"m",1,"conv.iran","conv.iran1",2,8,0,"back to elder","","Iran - Study 2",11,0.75405703018068,"Severity rating"
"5465","MC-iran_study2-41",11.8329911,11,"m",1,"conv.iran","conv.iran1.1",0,8,1,"back to elder","","Iran - Study 2",11,0.75405703018068,"Farawary country"
"5466","MC-iran_study2-41",11.8329911,11,"m",1,"conv.iran","conv.iran1.2",1,8,2,"back to elder","","Iran - Study 2",11,0.75405703018068,"Rule at school"
"5467","MC-iran_study2-41",11.8329911,11,"m",1,"conv.iran","conv.iran1.3",0,8,3,"back to elder","","Iran - Study 2",11,0.75405703018068,"Everyone else"
"5468","MC-iran_study2-41",11.8329911,11,"m",1,"conv.iran","conv.iran1.4",1,8,4,"back to elder","","Iran - Study 2",11,0.75405703018068,"Foreigner"
"5469","MC-iran_study2-41",11.8329911,11,"m",1,"conv.iran","conv.iran1.5",1,8,5,"back to elder","","Iran - Study 2",11,0.75405703018068,"Non-muslim"
"5470","MC-iran_study2-41",11.8329911,11,"m",1,"conv.iran","conv.iran1.6",0,8,6,"back to elder","","Iran - Study 2",11,0.75405703018068,"Haram"
"5471","MC-iran_study2-41",11.8329911,11,"m",1,"conv.iran","conv.iran1.7",0,8,7,"back to elder","","Iran - Study 2",11,0.75405703018068,"Illegal"
"5472","MC-iran_study2-41",11.8329911,11,"m",1,"conv.iran","conv.iran1.8",1,8,8,"back to elder","","Iran - Study 2",11,0.75405703018068,"Zesht"
"5473","MC-iran_study2-41",11.8329911,11,"m",1,"conv.iran","conv.iran2",2,9,0,"shoes in house","","Iran - Study 2",11,0.75405703018068,"Severity rating"
"5474","MC-iran_study2-41",11.8329911,11,"m",1,"conv.iran","conv.iran2.1",1,9,1,"shoes in house","","Iran - Study 2",11,0.75405703018068,"Farawary country"
"5475","MC-iran_study2-41",11.8329911,11,"m",1,"conv.iran","conv.iran2.2",1,9,2,"shoes in house","","Iran - Study 2",11,0.75405703018068,"Rule at school"
"5476","MC-iran_study2-41",11.8329911,11,"m",1,"conv.iran","conv.iran2.3",1,9,3,"shoes in house","","Iran - Study 2",11,0.75405703018068,"Everyone else"
"5477","MC-iran_study2-41",11.8329911,11,"m",1,"conv.iran","conv.iran2.4",0,9,4,"shoes in house","","Iran - Study 2",11,0.75405703018068,"Foreigner"
"5478","MC-iran_study2-41",11.8329911,11,"m",1,"conv.iran","conv.iran2.5",0,9,5,"shoes in house","","Iran - Study 2",11,0.75405703018068,"Non-muslim"
"5479","MC-iran_study2-41",11.8329911,11,"m",1,"conv.iran","conv.iran2.6",0,9,6,"shoes in house","","Iran - Study 2",11,0.75405703018068,"Haram"
"5480","MC-iran_study2-41",11.8329911,11,"m",1,"conv.iran","conv.iran2.7",1,9,7,"shoes in house","","Iran - Study 2",11,0.75405703018068,"Illegal"
"5481","MC-iran_study2-41",11.8329911,11,"m",1,"conv.iran","conv.iran2.8",1,9,8,"shoes in house","","Iran - Study 2",11,0.75405703018068,"Zesht"
"5482","MC-iran_study2-41",11.8329911,11,"m",1,"conv.iran","conv.iran3",3,10,0,"drink","","Iran - Study 2",11,0.75405703018068,"Severity rating"
"5483","MC-iran_study2-41",11.8329911,11,"m",1,"conv.iran","conv.iran3.1",1,10,1,"drink","","Iran - Study 2",11,0.75405703018068,"Farawary country"
"5484","MC-iran_study2-41",11.8329911,11,"m",1,"conv.iran","conv.iran3.2",0,10,2,"drink","","Iran - Study 2",11,0.75405703018068,"Rule at school"
"5485","MC-iran_study2-41",11.8329911,11,"m",1,"conv.iran","conv.iran3.3",0,10,3,"drink","","Iran - Study 2",11,0.75405703018068,"Everyone else"
"5486","MC-iran_study2-41",11.8329911,11,"m",1,"conv.iran","conv.iran3.4",1,10,4,"drink","","Iran - Study 2",11,0.75405703018068,"Foreigner"
"5487","MC-iran_study2-41",11.8329911,11,"m",1,"conv.iran","conv.iran3.5",1,10,5,"drink","","Iran - Study 2",11,0.75405703018068,"Non-muslim"
"5488","MC-iran_study2-41",11.8329911,11,"m",1,"conv.iran","conv.iran3.6",0,10,6,"drink","","Iran - Study 2",11,0.75405703018068,"Haram"
"5489","MC-iran_study2-41",11.8329911,11,"m",1,"conv.iran","conv.iran3.7",0,10,7,"drink","","Iran - Study 2",11,0.75405703018068,"Illegal"
"5490","MC-iran_study2-41",11.8329911,11,"m",1,"conv.iran","conv.iran3.8",1,10,8,"drink","","Iran - Study 2",11,0.75405703018068,"Zesht"
"5491","MC-iran_study2-41",11.8329911,11,"m",1,"conv.iran","conv.iran4",3,11,0,"slippers","","Iran - Study 2",11,0.75405703018068,"Severity rating"
"5492","MC-iran_study2-41",11.8329911,11,"m",1,"conv.iran","conv.iran4.1",1,11,1,"slippers","","Iran - Study 2",11,0.75405703018068,"Farawary country"
"5493","MC-iran_study2-41",11.8329911,11,"m",1,"conv.iran","conv.iran4.2",1,11,2,"slippers","","Iran - Study 2",11,0.75405703018068,"Rule at school"
"5494","MC-iran_study2-41",11.8329911,11,"m",1,"conv.iran","conv.iran4.3",0,11,3,"slippers","","Iran - Study 2",11,0.75405703018068,"Everyone else"
"5495","MC-iran_study2-41",11.8329911,11,"m",1,"conv.iran","conv.iran4.4",0,11,4,"slippers","","Iran - Study 2",11,0.75405703018068,"Foreigner"
"5496","MC-iran_study2-41",11.8329911,11,"m",1,"conv.iran","conv.iran4.5",1,11,5,"slippers","","Iran - Study 2",11,0.75405703018068,"Non-muslim"
"5497","MC-iran_study2-41",11.8329911,11,"m",1,"conv.iran","conv.iran4.6",0,11,6,"slippers","","Iran - Study 2",11,0.75405703018068,"Haram"
"5498","MC-iran_study2-41",11.8329911,11,"m",1,"conv.iran","conv.iran4.7",0,11,7,"slippers","","Iran - Study 2",11,0.75405703018068,"Illegal"
"5499","MC-iran_study2-41",11.8329911,11,"m",1,"conv.iran","conv.iran4.8",0,11,8,"slippers","","Iran - Study 2",11,0.75405703018068,"Zesht"
"5500","MC-iran_study2-41",11.8329911,11,"m",1,"religious","religious1",1,12,0,"fasting","","Iran - Study 2",11,0.75405703018068,"Severity rating"
"5501","MC-iran_study2-41",11.8329911,11,"m",1,"religious","religious1.1",1,12,1,"fasting","","Iran - Study 2",11,0.75405703018068,"Farawary country"
"5502","MC-iran_study2-41",11.8329911,11,"m",1,"religious","religious1.2",1,12,2,"fasting","","Iran - Study 2",11,0.75405703018068,"Rule at school"
"5503","MC-iran_study2-41",11.8329911,11,"m",1,"religious","religious1.3",0,12,3,"fasting","","Iran - Study 2",11,0.75405703018068,"Everyone else"
"5504","MC-iran_study2-41",11.8329911,11,"m",1,"religious","religious1.4",0,12,4,"fasting","","Iran - Study 2",11,0.75405703018068,"Foreigner"
"5505","MC-iran_study2-41",11.8329911,11,"m",1,"religious","religious1.5",1,12,5,"fasting","","Iran - Study 2",11,0.75405703018068,"Non-muslim"
"5506","MC-iran_study2-41",11.8329911,11,"m",1,"religious","religious1.6",1,12,6,"fasting","","Iran - Study 2",11,0.75405703018068,"Haram"
"5507","MC-iran_study2-41",11.8329911,11,"m",1,"religious","religious1.7",1,12,7,"fasting","","Iran - Study 2",11,0.75405703018068,"Illegal"
"5508","MC-iran_study2-41",11.8329911,11,"m",1,"religious","reigious1.8",1,12,8,"","","Iran - Study 2",11,0.75405703018068,"Zesht"
"5509","MC-iran_study2-41",11.8329911,11,"m",1,"religious","religious2",1,13,0,"prayer","","Iran - Study 2",11,0.75405703018068,"Severity rating"
"5510","MC-iran_study2-41",11.8329911,11,"m",1,"religious","religious2.1",0,13,1,"prayer","","Iran - Study 2",11,0.75405703018068,"Farawary country"
"5511","MC-iran_study2-41",11.8329911,11,"m",1,"religious","religious2.2",0,13,2,"prayer","","Iran - Study 2",11,0.75405703018068,"Rule at school"
"5512","MC-iran_study2-41",11.8329911,11,"m",1,"religious","religious2.3",0,13,3,"prayer","","Iran - Study 2",11,0.75405703018068,"Everyone else"
"5513","MC-iran_study2-41",11.8329911,11,"m",1,"religious","religious2.4",1,13,4,"prayer","","Iran - Study 2",11,0.75405703018068,"Foreigner"
"5514","MC-iran_study2-41",11.8329911,11,"m",1,"religious","religious2.5",1,13,5,"prayer","","Iran - Study 2",11,0.75405703018068,"Non-muslim"
"5515","MC-iran_study2-41",11.8329911,11,"m",1,"religious","religious2.6",1,13,6,"prayer","","Iran - Study 2",11,0.75405703018068,"Haram"
"5516","MC-iran_study2-41",11.8329911,11,"m",1,"religious","religious2.7",1,13,7,"prayer","","Iran - Study 2",11,0.75405703018068,"Illegal"
"5517","MC-iran_study2-41",11.8329911,11,"m",1,"religious","religious2.8",1,13,8,"prayer","","Iran - Study 2",11,0.75405703018068,"Zesht"
"5518","MC-iran_study2-41",11.8329911,11,"m",1,"religious","religious3",2,14,0,"red clothes","","Iran - Study 2",11,0.75405703018068,"Severity rating"
"5519","MC-iran_study2-41",11.8329911,11,"m",1,"religious","religious3.1",1,14,1,"red clothes","","Iran - Study 2",11,0.75405703018068,"Farawary country"
"5520","MC-iran_study2-41",11.8329911,11,"m",1,"religious","religious3.2",1,14,2,"red clothes","","Iran - Study 2",11,0.75405703018068,"Rule at school"
"5521","MC-iran_study2-41",11.8329911,11,"m",1,"religious","religious3.3",0,14,3,"red clothes","","Iran - Study 2",11,0.75405703018068,"Everyone else"
"5522","MC-iran_study2-41",11.8329911,11,"m",1,"religious","religious3.4",1,14,4,"red clothes","","Iran - Study 2",11,0.75405703018068,"Foreigner"
"5523","MC-iran_study2-41",11.8329911,11,"m",1,"religious","religious3.5",1,14,5,"red clothes","","Iran - Study 2",11,0.75405703018068,"Non-muslim"
"5524","MC-iran_study2-41",11.8329911,11,"m",1,"religious","religious3.6",0,14,6,"red clothes","","Iran - Study 2",11,0.75405703018068,"Haram"
"5525","MC-iran_study2-41",11.8329911,11,"m",1,"religious","religious3.7",0,14,7,"red clothes","","Iran - Study 2",11,0.75405703018068,"Illegal"
"5526","MC-iran_study2-41",11.8329911,11,"m",1,"religious","religious3.8",1,14,8,"red clothes","","Iran - Study 2",11,0.75405703018068,"Zesht"
"5527","MC-iran_study2-41",11.8329911,11,"m",1,"religious","religious4",1,15,0,"joke","","Iran - Study 2",11,0.75405703018068,"Severity rating"
"5528","MC-iran_study2-41",11.8329911,11,"m",1,"religious","religious4.1",0,15,1,"joke","","Iran - Study 2",11,0.75405703018068,"Farawary country"
"5529","MC-iran_study2-41",11.8329911,11,"m",1,"religious","religious4.2",0,15,2,"joke","","Iran - Study 2",11,0.75405703018068,"Rule at school"
"5530","MC-iran_study2-41",11.8329911,11,"m",1,"religious","religious4.3",0,15,3,"joke","","Iran - Study 2",11,0.75405703018068,"Everyone else"
"5531","MC-iran_study2-41",11.8329911,11,"m",1,"religious","religious4.4",0,15,4,"joke","","Iran - Study 2",11,0.75405703018068,"Foreigner"
