"","subid","age","task","item","q","q_kind","answer","task_num","sex","site","age_group","age.group","age.c","q_kind_label"
"2995","MC-iran_55",9,"conv","toy",4,2,1,"conv4.2","Male","Iran",9,9,-0.249539347130559,"Rule at school"
"2996","MC-iran_55",9,"conv","toy",4,3,1,"conv4.3","Male","Iran",9,9,-0.249539347130559,"Everyone else"
"2997","MC-iran_5",7,"conv","shoes",1,0,1,"conv1","Male","Iran",7,7,-1.02133066062709,"Severity rating"
"2998","MC-iran_5",7,"conv","shoes",1,1,0,"conv1.1","Male","Iran",7,7,-1.02133066062709,"Faraway country"
"2999","MC-iran_5",7,"conv","shoes",1,2,0,"conv1.2","Male","Iran",7,7,-1.02133066062709,"Rule at school"
"3000","MC-iran_5",7,"conv","shoes",1,3,0,"conv1.3","Male","Iran",7,7,-1.02133066062709,"Everyone else"
"3001","MC-iran_5",7,"conv","swim",2,0,1,"conv2","Male","Iran",7,7,-1.02133066062709,"Severity rating"
"3002","MC-iran_5",7,"conv","swim",2,1,0,"conv2.1","Male","Iran",7,7,-1.02133066062709,"Faraway country"
"3003","MC-iran_5",7,"conv","swim",2,2,0,"conv2.2","Male","Iran",7,7,-1.02133066062709,"Rule at school"
"3004","MC-iran_5",7,"conv","swim",2,3,0,"conv2.3","Male","Iran",7,7,-1.02133066062709,"Everyone else"
"3005","MC-iran_5",7,"conv","teachername",3,0,1,"conv3","Male","Iran",7,7,-1.02133066062709,"Severity rating"
"3006","MC-iran_5",7,"conv","teachername",3,1,0,"conv3.1","Male","Iran",7,7,-1.02133066062709,"Faraway country"
"3007","MC-iran_5",7,"conv","teachername",3,2,0,"conv3.2","Male","Iran",7,7,-1.02133066062709,"Rule at school"
"3008","MC-iran_5",7,"conv","teachername",3,3,0,"conv3.3","Male","Iran",7,7,-1.02133066062709,"Everyone else"
"3009","MC-iran_5",7,"moral","push",1,0,1,"moral1","Male","Iran",7,7,-1.02133066062709,"Severity rating"
"3010","MC-iran_5",7,"moral","push",1,1,0,"moral1.1","Male","Iran",7,7,-1.02133066062709,"Faraway country"
"3011","MC-iran_5",7,"moral","push",1,2,1,"moral1.2","Male","Iran",7,7,-1.02133066062709,"Rule at school"
"3012","MC-iran_5",7,"moral","push",1,3,0,"moral1.3","Male","Iran",7,7,-1.02133066062709,"Everyone else"
"3013","MC-iran_5",7,"moral","namecall",2,0,1,"moral2","Male","Iran",7,7,-1.02133066062709,"Severity rating"
"3014","MC-iran_5",7,"moral","namecall",2,1,0,"moral2.1","Male","Iran",7,7,-1.02133066062709,"Faraway country"
"3015","MC-iran_5",7,"moral","namecall",2,2,0,"moral2.2","Male","Iran",7,7,-1.02133066062709,"Rule at school"
"3016","MC-iran_5",7,"moral","namecall",2,3,0,"moral2.3","Male","Iran",7,7,-1.02133066062709,"Everyone else"
"3017","MC-iran_5",7,"moral","rip",3,0,1,"moral3","Male","Iran",7,7,-1.02133066062709,"Severity rating"
"3018","MC-iran_5",7,"moral","rip",3,1,0,"moral3.1","Male","Iran",7,7,-1.02133066062709,"Faraway country"
"3019","MC-iran_5",7,"moral","rip",3,2,0,"moral3.2","Male","Iran",7,7,-1.02133066062709,"Rule at school"
"3020","MC-iran_5",7,"moral","rip",3,3,0,"moral3.3","Male","Iran",7,7,-1.02133066062709,"Everyone else"
"3021","MC-iran_5",7,"conv","toy",4,0,1,"conv4","Male","Iran",7,7,-1.02133066062709,"Severity rating"
"3022","MC-iran_5",7,"conv","toy",4,1,0,"conv4.1","Male","Iran",7,7,-1.02133066062709,"Faraway country"
"3023","MC-iran_5",7,"conv","toy",4,2,0,"conv4.2","Male","Iran",7,7,-1.02133066062709,"Rule at school"
"3024","MC-iran_5",7,"conv","toy",4,3,0,"conv4.3","Male","Iran",7,7,-1.02133066062709,"Everyone else"
"3025","MC-iran_53",5.4,"conv","shoes",1,0,1,"conv1","Female","Iran",5,5,-1.63876371142431,"Severity rating"
"3026","MC-iran_53",5.4,"conv","shoes",1,1,0,"conv1.1","Female","Iran",5,5,-1.63876371142431,"Faraway country"
"3027","MC-iran_53",5.4,"conv","shoes",1,2,0,"conv1.2","Female","Iran",5,5,-1.63876371142431,"Rule at school"
"3028","MC-iran_53",5.4,"conv","shoes",1,3,0,"conv1.3","Female","Iran",5,5,-1.63876371142431,"Everyone else"
"3029","MC-iran_53",5.4,"conv","swim",2,0,1,"conv2","Female","Iran",5,5,-1.63876371142431,"Severity rating"
"3030","MC-iran_53",5.4,"conv","swim",2,1,0,"conv2.1","Female","Iran",5,5,-1.63876371142431,"Faraway country"
"3031","MC-iran_53",5.4,"conv","swim",2,2,0,"conv2.2","Female","Iran",5,5,-1.63876371142431,"Rule at school"
"3032","MC-iran_53",5.4,"conv","swim",2,3,0,"conv2.3","Female","Iran",5,5,-1.63876371142431,"Everyone else"
"3033","MC-iran_53",5.4,"conv","teachername",3,0,1,"conv3","Female","Iran",5,5,-1.63876371142431,"Severity rating"
"3034","MC-iran_53",5.4,"conv","teachername",3,1,0,"conv3.1","Female","Iran",5,5,-1.63876371142431,"Faraway country"
"3035","MC-iran_53",5.4,"conv","teachername",3,2,0,"conv3.2","Female","Iran",5,5,-1.63876371142431,"Rule at school"
"3036","MC-iran_53",5.4,"conv","teachername",3,3,0,"conv3.3","Female","Iran",5,5,-1.63876371142431,"Everyone else"
"3037","MC-iran_53",5.4,"moral","push",1,0,1,"moral1","Female","Iran",5,5,-1.63876371142431,"Severity rating"
"3038","MC-iran_53",5.4,"moral","push",1,1,0,"moral1.1","Female","Iran",5,5,-1.63876371142431,"Faraway country"
"3039","MC-iran_53",5.4,"moral","push",1,2,0,"moral1.2","Female","Iran",5,5,-1.63876371142431,"Rule at school"
"3040","MC-iran_53",5.4,"moral","push",1,3,0,"moral1.3","Female","Iran",5,5,-1.63876371142431,"Everyone else"
"3041","MC-iran_53",5.4,"moral","namecall",2,0,1,"moral2","Female","Iran",5,5,-1.63876371142431,"Severity rating"
"3042","MC-iran_53",5.4,"moral","namecall",2,1,0,"moral2.1","Female","Iran",5,5,-1.63876371142431,"Faraway country"
"3043","MC-iran_53",5.4,"moral","namecall",2,2,0,"moral2.2","Female","Iran",5,5,-1.63876371142431,"Rule at school"
"3044","MC-iran_53",5.4,"moral","namecall",2,3,0,"moral2.3","Female","Iran",5,5,-1.63876371142431,"Everyone else"
"3045","MC-iran_53",5.4,"moral","rip",3,0,1,"moral3","Female","Iran",5,5,-1.63876371142431,"Severity rating"
"3046","MC-iran_53",5.4,"moral","rip",3,1,0,"moral3.1","Female","Iran",5,5,-1.63876371142431,"Faraway country"
"3047","MC-iran_53",5.4,"moral","rip",3,2,0,"moral3.2","Female","Iran",5,5,-1.63876371142431,"Rule at school"
"3048","MC-iran_53",5.4,"moral","rip",3,3,0,"moral3.3","Female","Iran",5,5,-1.63876371142431,"Everyone else"
"3049","MC-iran_53",5.4,"conv","toy",4,0,1,"conv4","Female","Iran",5,5,-1.63876371142431,"Severity rating"
"3050","MC-iran_53",5.4,"conv","toy",4,1,0,"conv4.1","Female","Iran",5,5,-1.63876371142431,"Faraway country"
"3051","MC-iran_53",5.4,"conv","toy",4,2,0,"conv4.2","Female","Iran",5,5,-1.63876371142431,"Rule at school"
"3052","MC-iran_53",5.4,"conv","toy",4,3,0,"conv4.3","Female","Iran",5,5,-1.63876371142431,"Everyone else"
"3053","MC-iran_20",5.59,"conv","shoes",1,0,1,"conv1","Female","Iran",5,5,-1.56544353664214,"Severity rating"
"3054","MC-iran_20",5.59,"conv","shoes",1,1,0,"conv1.1","Female","Iran",5,5,-1.56544353664214,"Faraway country"
"3055","MC-iran_20",5.59,"conv","shoes",1,2,0,"conv1.2","Female","Iran",5,5,-1.56544353664214,"Rule at school"
"3056","MC-iran_20",5.59,"conv","shoes",1,3,0,"conv1.3","Female","Iran",5,5,-1.56544353664214,"Everyone else"
"3057","MC-iran_20",5.59,"conv","swim",2,0,1,"conv2","Female","Iran",5,5,-1.56544353664214,"Severity rating"
"3058","MC-iran_20",5.59,"conv","swim",2,1,0,"conv2.1","Female","Iran",5,5,-1.56544353664214,"Faraway country"
"3059","MC-iran_20",5.59,"conv","swim",2,2,0,"conv2.2","Female","Iran",5,5,-1.56544353664214,"Rule at school"
"3060","MC-iran_20",5.59,"conv","swim",2,3,0,"conv2.3","Female","Iran",5,5,-1.56544353664214,"Everyone else"
"3061","MC-iran_20",5.59,"conv","teachername",3,0,1,"conv3","Female","Iran",5,5,-1.56544353664214,"Severity rating"
"3062","MC-iran_20",5.59,"conv","teachername",3,1,0,"conv3.1","Female","Iran",5,5,-1.56544353664214,"Faraway country"
"3063","MC-iran_20",5.59,"conv","teachername",3,2,0,"conv3.2","Female","Iran",5,5,-1.56544353664214,"Rule at school"
"3064","MC-iran_20",5.59,"conv","teachername",3,3,0,"conv3.3","Female","Iran",5,5,-1.56544353664214,"Everyone else"
"3065","MC-iran_20",5.59,"moral","push",1,0,1,"moral1","Female","Iran",5,5,-1.56544353664214,"Severity rating"
"3066","MC-iran_20",5.59,"moral","push",1,1,0,"moral1.1","Female","Iran",5,5,-1.56544353664214,"Faraway country"
"3067","MC-iran_20",5.59,"moral","push",1,2,0,"moral1.2","Female","Iran",5,5,-1.56544353664214,"Rule at school"
"3068","MC-iran_20",5.59,"moral","push",1,3,0,"moral1.3","Female","Iran",5,5,-1.56544353664214,"Everyone else"
"3069","MC-iran_20",5.59,"moral","namecall",2,0,1,"moral2","Female","Iran",5,5,-1.56544353664214,"Severity rating"
"3070","MC-iran_20",5.59,"moral","namecall",2,1,0,"moral2.1","Female","Iran",5,5,-1.56544353664214,"Faraway country"
"3071","MC-iran_20",5.59,"moral","namecall",2,2,0,"moral2.2","Female","Iran",5,5,-1.56544353664214,"Rule at school"
"3072","MC-iran_20",5.59,"moral","namecall",2,3,0,"moral2.3","Female","Iran",5,5,-1.56544353664214,"Everyone else"
"3073","MC-iran_20",5.59,"moral","rip",3,0,1,"moral3","Female","Iran",5,5,-1.56544353664214,"Severity rating"
"3074","MC-iran_20",5.59,"moral","rip",3,1,0,"moral3.1","Female","Iran",5,5,-1.56544353664214,"Faraway country"
"3075","MC-iran_20",5.59,"moral","rip",3,2,0,"moral3.2","Female","Iran",5,5,-1.56544353664214,"Rule at school"
"3076","MC-iran_20",5.59,"moral","rip",3,3,0,"moral3.3","Female","Iran",5,5,-1.56544353664214,"Everyone else"
"3077","MC-iran_20",5.59,"conv","toy",4,0,1,"conv4","Female","Iran",5,5,-1.56544353664214,"Severity rating"
"3078","MC-iran_20",5.59,"conv","toy",4,1,0,"conv4.1","Female","Iran",5,5,-1.56544353664214,"Faraway country"
"3079","MC-iran_20",5.59,"conv","toy",4,2,0,"conv4.2","Female","Iran",5,5,-1.56544353664214,"Rule at school"
"3080","MC-iran_20",5.59,"conv","toy",4,3,0,"conv4.3","Female","Iran",5,5,-1.56544353664214,"Everyone else"
"3081","MC-iran_43",6.31,"conv","shoes",1,0,1,"conv1","Male","Iran",6,6,-1.28759866378339,"Severity rating"
"3082","MC-iran_43",6.31,"conv","shoes",1,1,0,"conv1.1","Male","Iran",6,6,-1.28759866378339,"Faraway country"
"3083","MC-iran_43",6.31,"conv","shoes",1,2,0,"conv1.2","Male","Iran",6,6,-1.28759866378339,"Rule at school"
"3084","MC-iran_43",6.31,"conv","shoes",1,3,0,"conv1.3","Male","Iran",6,6,-1.28759866378339,"Everyone else"
"3085","MC-iran_43",6.31,"conv","swim",2,0,1,"conv2","Male","Iran",6,6,-1.28759866378339,"Severity rating"
"3086","MC-iran_43",6.31,"conv","swim",2,1,0,"conv2.1","Male","Iran",6,6,-1.28759866378339,"Faraway country"
"3087","MC-iran_43",6.31,"conv","swim",2,2,0,"conv2.2","Male","Iran",6,6,-1.28759866378339,"Rule at school"
"3088","MC-iran_43",6.31,"conv","swim",2,3,0,"conv2.3","Male","Iran",6,6,-1.28759866378339,"Everyone else"
"3089","MC-iran_43",6.31,"conv","teachername",3,0,1,"conv3","Male","Iran",6,6,-1.28759866378339,"Severity rating"
"3090","MC-iran_43",6.31,"conv","teachername",3,1,0,"conv3.1","Male","Iran",6,6,-1.28759866378339,"Faraway country"
"3091","MC-iran_43",6.31,"conv","teachername",3,2,0,"conv3.2","Male","Iran",6,6,-1.28759866378339,"Rule at school"
"3092","MC-iran_43",6.31,"conv","teachername",3,3,0,"conv3.3","Male","Iran",6,6,-1.28759866378339,"Everyone else"
"3093","MC-iran_43",6.31,"moral","push",1,0,2,"moral1","Male","Iran",6,6,-1.28759866378339,"Severity rating"
"3094","MC-iran_43",6.31,"moral","push",1,1,0,"moral1.1","Male","Iran",6,6,-1.28759866378339,"Faraway country"
"3095","MC-iran_43",6.31,"moral","push",1,2,0,"moral1.2","Male","Iran",6,6,-1.28759866378339,"Rule at school"
"3096","MC-iran_43",6.31,"moral","push",1,3,0,"moral1.3","Male","Iran",6,6,-1.28759866378339,"Everyone else"
"3097","MC-iran_43",6.31,"moral","namecall",2,0,1,"moral2","Male","Iran",6,6,-1.28759866378339,"Severity rating"
"3098","MC-iran_43",6.31,"moral","namecall",2,1,0,"moral2.1","Male","Iran",6,6,-1.28759866378339,"Faraway country"
"3099","MC-iran_43",6.31,"moral","namecall",2,2,0,"moral2.2","Male","Iran",6,6,-1.28759866378339,"Rule at school"
"3100","MC-iran_43",6.31,"moral","namecall",2,3,0,"moral2.3","Male","Iran",6,6,-1.28759866378339,"Everyone else"
"3101","MC-iran_43",6.31,"moral","rip",3,0,1,"moral3","Male","Iran",6,6,-1.28759866378339,"Severity rating"
"3102","MC-iran_43",6.31,"moral","rip",3,1,0,"moral3.1","Male","Iran",6,6,-1.28759866378339,"Faraway country"
"3103","MC-iran_43",6.31,"moral","rip",3,2,0,"moral3.2","Male","Iran",6,6,-1.28759866378339,"Rule at school"
"3104","MC-iran_43",6.31,"moral","rip",3,3,0,"moral3.3","Male","Iran",6,6,-1.28759866378339,"Everyone else"
"3105","MC-iran_43",6.31,"conv","toy",4,0,1,"conv4","Male","Iran",6,6,-1.28759866378339,"Severity rating"
"3106","MC-iran_43",6.31,"conv","toy",4,1,0,"conv4.1","Male","Iran",6,6,-1.28759866378339,"Faraway country"
"3107","MC-iran_43",6.31,"conv","toy",4,2,0,"conv4.2","Male","Iran",6,6,-1.28759866378339,"Rule at school"
"3108","MC-iran_43",6.31,"conv","toy",4,3,0,"conv4.3","Male","Iran",6,6,-1.28759866378339,"Everyone else"
"3109","MC-iran_2",8.42,"conv","shoes",1,0,1,"conv1","Female","Iran",8,8,-0.473358828044553,"Severity rating"
"3110","MC-iran_2",8.42,"conv","shoes",1,1,0,"conv1.1","Female","Iran",8,8,-0.473358828044553,"Faraway country"
"3111","MC-iran_2",8.42,"conv","shoes",1,2,0,"conv1.2","Female","Iran",8,8,-0.473358828044553,"Rule at school"
"3112","MC-iran_2",8.42,"conv","shoes",1,3,0,"conv1.3","Female","Iran",8,8,-0.473358828044553,"Everyone else"
"3113","MC-iran_2",8.42,"conv","swim",2,0,1,"conv2","Female","Iran",8,8,-0.473358828044553,"Severity rating"
"3114","MC-iran_2",8.42,"conv","swim",2,1,0,"conv2.1","Female","Iran",8,8,-0.473358828044553,"Faraway country"
"3115","MC-iran_2",8.42,"conv","swim",2,2,0,"conv2.2","Female","Iran",8,8,-0.473358828044553,"Rule at school"
"3116","MC-iran_2",8.42,"conv","swim",2,3,0,"conv2.3","Female","Iran",8,8,-0.473358828044553,"Everyone else"
"3117","MC-iran_2",8.42,"conv","teachername",3,0,1,"conv3","Female","Iran",8,8,-0.473358828044553,"Severity rating"
"3118","MC-iran_2",8.42,"conv","teachername",3,1,0,"conv3.1","Female","Iran",8,8,-0.473358828044553,"Faraway country"
"3119","MC-iran_2",8.42,"conv","teachername",3,2,0,"conv3.2","Female","Iran",8,8,-0.473358828044553,"Rule at school"
"3120","MC-iran_2",8.42,"conv","teachername",3,3,0,"conv3.3","Female","Iran",8,8,-0.473358828044553,"Everyone else"
"3121","MC-iran_2",8.42,"moral","push",1,0,1,"moral1","Female","Iran",8,8,-0.473358828044553,"Severity rating"
"3122","MC-iran_2",8.42,"moral","push",1,1,0,"moral1.1","Female","Iran",8,8,-0.473358828044553,"Faraway country"
"3123","MC-iran_2",8.42,"moral","push",1,2,0,"moral1.2","Female","Iran",8,8,-0.473358828044553,"Rule at school"
"3124","MC-iran_2",8.42,"moral","push",1,3,0,"moral1.3","Female","Iran",8,8,-0.473358828044553,"Everyone else"
"3125","MC-iran_2",8.42,"moral","namecall",2,0,1,"moral2","Female","Iran",8,8,-0.473358828044553,"Severity rating"
"3126","MC-iran_2",8.42,"moral","namecall",2,1,0,"moral2.1","Female","Iran",8,8,-0.473358828044553,"Faraway country"
"3127","MC-iran_2",8.42,"moral","namecall",2,2,0,"moral2.2","Female","Iran",8,8,-0.473358828044553,"Rule at school"
"3128","MC-iran_2",8.42,"moral","namecall",2,3,0,"moral2.3","Female","Iran",8,8,-0.473358828044553,"Everyone else"
"3129","MC-iran_2",8.42,"moral","rip",3,0,1,"moral3","Female","Iran",8,8,-0.473358828044553,"Severity rating"
"3130","MC-iran_2",8.42,"moral","rip",3,1,0,"moral3.1","Female","Iran",8,8,-0.473358828044553,"Faraway country"
"3131","MC-iran_2",8.42,"moral","rip",3,2,0,"moral3.2","Female","Iran",8,8,-0.473358828044553,"Rule at school"
"3132","MC-iran_2",8.42,"moral","rip",3,3,0,"moral3.3","Female","Iran",8,8,-0.473358828044553,"Everyone else"
"3133","MC-iran_2",8.42,"conv","toy",4,0,1,"conv4","Female","Iran",8,8,-0.473358828044553,"Severity rating"
"3134","MC-iran_2",8.42,"conv","toy",4,1,0,"conv4.1","Female","Iran",8,8,-0.473358828044553,"Faraway country"
"3135","MC-iran_2",8.42,"conv","toy",4,2,0,"conv4.2","Female","Iran",8,8,-0.473358828044553,"Rule at school"
"3136","MC-iran_2",8.42,"conv","toy",4,3,0,"conv4.3","Female","Iran",8,8,-0.473358828044553,"Everyone else"
"3137","MC-iran_4",10.12,"conv","shoes",1,0,1,"conv1","Female","Iran",10,10,0.182663788427498,"Severity rating"
"3138","MC-iran_4",10.12,"conv","shoes",1,1,0,"conv1.1","Female","Iran",10,10,0.182663788427498,"Faraway country"
"3139","MC-iran_4",10.12,"conv","shoes",1,2,0,"conv1.2","Female","Iran",10,10,0.182663788427498,"Rule at school"
"3140","MC-iran_4",10.12,"conv","shoes",1,3,0,"conv1.3","Female","Iran",10,10,0.182663788427498,"Everyone else"
"3141","MC-iran_4",10.12,"conv","swim",2,0,2,"conv2","Female","Iran",10,10,0.182663788427498,"Severity rating"
"3142","MC-iran_4",10.12,"conv","swim",2,1,0,"conv2.1","Female","Iran",10,10,0.182663788427498,"Faraway country"
"3143","MC-iran_4",10.12,"conv","swim",2,2,0,"conv2.2","Female","Iran",10,10,0.182663788427498,"Rule at school"
"3144","MC-iran_4",10.12,"conv","swim",2,3,0,"conv2.3","Female","Iran",10,10,0.182663788427498,"Everyone else"
"3145","MC-iran_4",10.12,"conv","teachername",3,0,1,"conv3","Female","Iran",10,10,0.182663788427498,"Severity rating"
"3146","MC-iran_4",10.12,"conv","teachername",3,1,0,"conv3.1","Female","Iran",10,10,0.182663788427498,"Faraway country"
"3147","MC-iran_4",10.12,"conv","teachername",3,2,0,"conv3.2","Female","Iran",10,10,0.182663788427498,"Rule at school"
"3148","MC-iran_4",10.12,"conv","teachername",3,3,0,"conv3.3","Female","Iran",10,10,0.182663788427498,"Everyone else"
"3149","MC-iran_4",10.12,"moral","push",1,0,1,"moral1","Female","Iran",10,10,0.182663788427498,"Severity rating"
"3150","MC-iran_4",10.12,"moral","push",1,1,0,"moral1.1","Female","Iran",10,10,0.182663788427498,"Faraway country"
"3151","MC-iran_4",10.12,"moral","push",1,2,0,"moral1.2","Female","Iran",10,10,0.182663788427498,"Rule at school"
"3152","MC-iran_4",10.12,"moral","push",1,3,0,"moral1.3","Female","Iran",10,10,0.182663788427498,"Everyone else"
"3153","MC-iran_4",10.12,"moral","namecall",2,0,2,"moral2","Female","Iran",10,10,0.182663788427498,"Severity rating"
"3154","MC-iran_4",10.12,"moral","namecall",2,1,0,"moral2.1","Female","Iran",10,10,0.182663788427498,"Faraway country"
"3155","MC-iran_4",10.12,"moral","namecall",2,2,0,"moral2.2","Female","Iran",10,10,0.182663788427498,"Rule at school"
"3156","MC-iran_4",10.12,"moral","namecall",2,3,0,"moral2.3","Female","Iran",10,10,0.182663788427498,"Everyone else"
"3157","MC-iran_4",10.12,"moral","rip",3,0,1,"moral3","Female","Iran",10,10,0.182663788427498,"Severity rating"
"3158","MC-iran_4",10.12,"moral","rip",3,1,0,"moral3.1","Female","Iran",10,10,0.182663788427498,"Faraway country"
"3159","MC-iran_4",10.12,"moral","rip",3,2,0,"moral3.2","Female","Iran",10,10,0.182663788427498,"Rule at school"
"3160","MC-iran_4",10.12,"moral","rip",3,3,0,"moral3.3","Female","Iran",10,10,0.182663788427498,"Everyone else"
"3161","MC-iran_4",10.12,"conv","toy",4,0,1,"conv4","Female","Iran",10,10,0.182663788427498,"Severity rating"
"3162","MC-iran_4",10.12,"conv","toy",4,1,0,"conv4.1","Female","Iran",10,10,0.182663788427498,"Faraway country"
"3163","MC-iran_4",10.12,"conv","toy",4,2,0,"conv4.2","Female","Iran",10,10,0.182663788427498,"Rule at school"
"3164","MC-iran_4",10.12,"conv","toy",4,3,0,"conv4.3","Female","Iran",10,10,0.182663788427498,"Everyone else"
"3165","MC-iran_6",6.44,"conv","shoes",1,0,1,"conv1","Female","Iran",6,6,-1.23743222840612,"Severity rating"
"3166","MC-iran_6",6.44,"conv","shoes",1,1,0,"conv1.1","Female","Iran",6,6,-1.23743222840612,"Faraway country"
"3167","MC-iran_6",6.44,"conv","shoes",1,2,0,"conv1.2","Female","Iran",6,6,-1.23743222840612,"Rule at school"
"3168","MC-iran_6",6.44,"conv","shoes",1,3,0,"conv1.3","Female","Iran",6,6,-1.23743222840612,"Everyone else"
"3169","MC-iran_6",6.44,"conv","swim",2,0,1,"conv2","Female","Iran",6,6,-1.23743222840612,"Severity rating"
"3170","MC-iran_6",6.44,"conv","swim",2,1,0,"conv2.1","Female","Iran",6,6,-1.23743222840612,"Faraway country"
"3171","MC-iran_6",6.44,"conv","swim",2,2,0,"conv2.2","Female","Iran",6,6,-1.23743222840612,"Rule at school"
"3172","MC-iran_6",6.44,"conv","swim",2,3,0,"conv2.3","Female","Iran",6,6,-1.23743222840612,"Everyone else"
"3173","MC-iran_6",6.44,"conv","teachername",3,0,1,"conv3","Female","Iran",6,6,-1.23743222840612,"Severity rating"
"3174","MC-iran_6",6.44,"conv","teachername",3,1,0,"conv3.1","Female","Iran",6,6,-1.23743222840612,"Faraway country"
"3175","MC-iran_6",6.44,"conv","teachername",3,2,0,"conv3.2","Female","Iran",6,6,-1.23743222840612,"Rule at school"
"3176","MC-iran_6",6.44,"conv","teachername",3,3,0,"conv3.3","Female","Iran",6,6,-1.23743222840612,"Everyone else"
"3177","MC-iran_6",6.44,"moral","push",1,0,1,"moral1","Female","Iran",6,6,-1.23743222840612,"Severity rating"
"3178","MC-iran_6",6.44,"moral","push",1,1,0,"moral1.1","Female","Iran",6,6,-1.23743222840612,"Faraway country"
"3179","MC-iran_6",6.44,"moral","push",1,2,0,"moral1.2","Female","Iran",6,6,-1.23743222840612,"Rule at school"
"3180","MC-iran_6",6.44,"moral","push",1,3,0,"moral1.3","Female","Iran",6,6,-1.23743222840612,"Everyone else"
"3181","MC-iran_6",6.44,"moral","namecall",2,0,1,"moral2","Female","Iran",6,6,-1.23743222840612,"Severity rating"
"3182","MC-iran_6",6.44,"moral","namecall",2,1,0,"moral2.1","Female","Iran",6,6,-1.23743222840612,"Faraway country"
"3183","MC-iran_6",6.44,"moral","namecall",2,2,0,"moral2.2","Female","Iran",6,6,-1.23743222840612,"Rule at school"
"3184","MC-iran_6",6.44,"moral","namecall",2,3,0,"moral2.3","Female","Iran",6,6,-1.23743222840612,"Everyone else"
"3185","MC-iran_6",6.44,"moral","rip",3,0,2,"moral3","Female","Iran",6,6,-1.23743222840612,"Severity rating"
"3186","MC-iran_6",6.44,"moral","rip",3,1,0,"moral3.1","Female","Iran",6,6,-1.23743222840612,"Faraway country"
"3187","MC-iran_6",6.44,"moral","rip",3,2,0,"moral3.2","Female","Iran",6,6,-1.23743222840612,"Rule at school"
"3188","MC-iran_6",6.44,"moral","rip",3,3,0,"moral3.3","Female","Iran",6,6,-1.23743222840612,"Everyone else"
"3189","MC-iran_6",6.44,"conv","toy",4,0,1,"conv4","Female","Iran",6,6,-1.23743222840612,"Severity rating"
"3190","MC-iran_6",6.44,"conv","toy",4,1,0,"conv4.1","Female","Iran",6,6,-1.23743222840612,"Faraway country"
"3191","MC-iran_6",6.44,"conv","toy",4,2,0,"conv4.2","Female","Iran",6,6,-1.23743222840612,"Rule at school"
"3192","MC-iran_6",6.44,"conv","toy",4,3,0,"conv4.3","Female","Iran",6,6,-1.23743222840612,"Everyone else"
"3193","MC-iran_68",9.14,"conv","shoes",1,0,3,"conv1","Female","Iran",9,9,-0.195513955185802,"Severity rating"
"3194","MC-iran_68",9.14,"conv","shoes",1,1,0,"conv1.1","Female","Iran",9,9,-0.195513955185802,"Faraway country"
"3195","MC-iran_68",9.14,"conv","shoes",1,2,0,"conv1.2","Female","Iran",9,9,-0.195513955185802,"Rule at school"
"3196","MC-iran_68",9.14,"conv","shoes",1,3,0,"conv1.3","Female","Iran",9,9,-0.195513955185802,"Everyone else"
"3197","MC-iran_68",9.14,"conv","swim",2,0,5,"conv2","Female","Iran",9,9,-0.195513955185802,"Severity rating"
"3198","MC-iran_68",9.14,"conv","swim",2,1,1,"conv2.1","Female","Iran",9,9,-0.195513955185802,"Faraway country"
"3199","MC-iran_68",9.14,"conv","swim",2,2,0,"conv2.2","Female","Iran",9,9,-0.195513955185802,"Rule at school"
"3200","MC-iran_68",9.14,"conv","swim",2,3,0,"conv2.3","Female","Iran",9,9,-0.195513955185802,"Everyone else"
"3201","MC-iran_68",9.14,"conv","teachername",3,0,3,"conv3","Female","Iran",9,9,-0.195513955185802,"Severity rating"
"3202","MC-iran_68",9.14,"conv","teachername",3,1,0,"conv3.1","Female","Iran",9,9,-0.195513955185802,"Faraway country"
"3203","MC-iran_68",9.14,"conv","teachername",3,2,0,"conv3.2","Female","Iran",9,9,-0.195513955185802,"Rule at school"
"3204","MC-iran_68",9.14,"conv","teachername",3,3,0,"conv3.3","Female","Iran",9,9,-0.195513955185802,"Everyone else"
"3205","MC-iran_68",9.14,"moral","push",1,0,2,"moral1","Female","Iran",9,9,-0.195513955185802,"Severity rating"
"3206","MC-iran_68",9.14,"moral","push",1,1,0,"moral1.1","Female","Iran",9,9,-0.195513955185802,"Faraway country"
"3207","MC-iran_68",9.14,"moral","push",1,2,0,"moral1.2","Female","Iran",9,9,-0.195513955185802,"Rule at school"
"3208","MC-iran_68",9.14,"moral","push",1,3,0,"moral1.3","Female","Iran",9,9,-0.195513955185802,"Everyone else"
"3209","MC-iran_68",9.14,"moral","namecall",2,0,2,"moral2","Female","Iran",9,9,-0.195513955185802,"Severity rating"
"3210","MC-iran_68",9.14,"moral","namecall",2,1,0,"moral2.1","Female","Iran",9,9,-0.195513955185802,"Faraway country"
"3211","MC-iran_68",9.14,"moral","namecall",2,2,0,"moral2.2","Female","Iran",9,9,-0.195513955185802,"Rule at school"
"3212","MC-iran_68",9.14,"moral","namecall",2,3,0,"moral2.3","Female","Iran",9,9,-0.195513955185802,"Everyone else"
"3213","MC-iran_68",9.14,"moral","rip",3,0,2,"moral3","Female","Iran",9,9,-0.195513955185802,"Severity rating"
"3214","MC-iran_68",9.14,"moral","rip",3,1,0,"moral3.1","Female","Iran",9,9,-0.195513955185802,"Faraway country"
